chr,pos,pval,mac,eff_size,SE
1,78714,0.99691206,1,-0.12023872,87.42236
1,78718,0.10204589,35,10.777994,26.573973
1,78723,0.007999895,2,50.610626,69.89703
1,78728,0.5930448,9,-5.5878606,37.71606
1,78756,0.42893505,3,11.883142,53.5425
1,78757,0.42893505,3,11.883142,53.5425
1,78762,0.5635753,1,-15.759191,93.554565
1,78768,0.5930448,9,-5.5878606,37.71606
1,78802,0.97071147,1,-0.94074655,88.15444
1,78803,0.2967154,58,5.2583866,21.243954
1,78975,0.40042862,58,4.355716,21.633953
1,79081,0.99563295,2,-0.10617745,63.44556
1,79101,0.5174418,2,12.876052,69.67038
1,79212,0.59370613,1,-14.6011095,93.84225
1,79222,0.5177424,9,-6.272723,35.21001
1,79302,0.6891791,10,3.6995614,34.422745
1,79339,0.20817442,16,-10.014286,29.670317
1,79418,0.66211754,59,2.286443,21.798458
1,79540,0.007999895,2,50.610626,69.89703
1,79685,0.6891791,10,3.6995614,34.422745
1,79745,0.390781,1,-23.085047,92.15988
1,79746,0.390781,1,-23.085047,92.15988
1,79756,0.9479057,2,-1.2500812,66.44513
1,79802,0.44623187,17,-6.7245417,32.42413
1,79813,0.97951895,2,-0.5111141,68.7845
1,79816,0.9479057,2,-1.2500812,66.44513
1,79821,0.80320716,2,4.904863,68.5498
1,79875,0.34670654,1,-32.067802,116.48178
1,79879,0.7501234,18,2.267768,27.641949
1,79881,0.7501234,18,2.267768,27.641949
1,79888,0.7501234,18,2.267768,27.641949
1,79889,0.7501234,18,2.267768,27.641949
1,79892,0.9479971,6,0.866253,47.24315
1,79897,0.6891791,10,3.6995614,34.422745
1,79901,0.7501234,18,2.267768,27.641949
1,79902,0.7501234,18,2.267768,27.641949
1,79918,0.7361664,12,2.8515835,31.881077
1,79919,0.6891791,10,3.6995614,34.422745
1,79922,0.7141479,1,9.331857,88.15008
1,79949,0.5177424,9,-6.272723,35.21001
1,79977,0.9194341,20,-0.6992301,26.785616
1,79997,0.007999895,2,50.610626,69.89703
1,80041,0.90574414,22,0.7850968,26.000177
1,80061,0.90574414,22,0.7850968,26.000177
1,80081,0.40962395,42,4.7821217,23.685896
1,80216,0.34608322,60,4.8576064,21.579454
1,80238,0.99691206,1,-0.12023872,87.42236
1,80277,0.11180763,52,8.570174,22.71849
1,80289,0.6891791,10,3.6995614,34.422745
1,80291,0.6891791,10,3.6995614,34.422745
1,80335,0.11180763,52,8.570174,22.71849
1,80346,0.34670654,1,-32.067802,116.48178
1,80374,0.3926964,47,4.654785,22.404509
1,80400,0.056900613,41,11.475386,24.831886
1,80403,0.52970856,8,-6.3351407,36.441246
1,80428,0.46603256,5,-9.637842,46.560543
1,80452,0.9479971,6,0.866253,47.24315
1,80487,0.090834714,14,14.166319,32.518993
1,80500,0.7141479,1,9.331857,88.15008
1,80560,0.97951895,2,-0.5111141,68.7845
1,80734,0.53352946,2,-15.212872,83.89274
1,80760,0.4911967,56,3.822746,22.777472
1,80827,0.3285178,1,-25.733858,90.221596
1,80850,0.34917355,47,5.0751395,22.354746
1,80929,0.9479057,2,-1.2500812,66.44513
1,80955,0.5174418,2,12.876052,69.67038
1,80983,0.85968685,24,1.0802077,24.434923
1,81030,0.46603256,5,-9.637842,46.560543
1,81063,0.23445377,1,30.979456,91.10324
1,81068,0.3013088,6,-12.891404,44.06558
1,81186,0.6891791,10,3.6995614,34.422745
1,81333,0.45413175,11,6.331559,32.08342
1,81363,0.52970856,8,-6.3351407,36.441246
1,81496,0.1729216,39,8.20939,24.52721
1,81502,0.46603256,5,-9.637842,46.560543
1,81517,0.390781,1,-23.085047,92.15988
1,81518,0.46603256,5,-9.637842,46.560543
1,81524,0.46603256,5,-9.637842,46.560543
1,81569,0.63865954,11,-4.396367,34.28063
1,81675,0.63865954,11,-4.396367,34.28063
1,81682,0.46603256,5,-9.637842,46.560543
1,81689,0.20840304,4,-17.485968,48.530396
1,81765,0.63865954,11,-4.396367,34.28063
1,81865,0.63865954,11,-4.396367,34.28063
1,81869,0.9219424,39,0.5017997,21.358715
1,82035,0.63865954,11,-4.396367,34.28063
1,82036,0.63865954,11,-4.396367,34.28063
1,82053,0.63865954,11,-4.396367,34.28063
1,82090,0.63865954,11,-4.396367,34.28063
1,82098,0.63865954,11,-4.396367,34.28063
1,82116,0.63865954,11,-4.396367,34.28063
1,82153,0.5174418,2,12.876052,69.67038
1,82179,0.63865954,11,-4.396367,34.28063
1,82197,0.8187016,12,-2.0725818,33.382854
1,82223,0.5174418,2,12.876052,69.67038
1,82269,0.5174418,2,12.876052,69.67038
1,82271,0.5174418,2,12.876052,69.67038
1,82306,0.46603256,5,-9.637842,46.560543
1,82342,0.63865954,11,-4.396367,34.28063
1,82386,0.63865954,11,-4.396367,34.28063
1,82554,0.63865954,11,-4.396367,34.28063
1,82598,0.36953637,1,28.261051,109.06354
1,82622,0.97951895,2,-0.5111141,68.7845
1,82648,0.5174418,2,12.876052,69.67038
1,82697,0.46603256,5,-9.637842,46.560543
1,82698,0.70186466,4,-5.5970664,51.29246
1,82710,0.46603256,5,-9.637842,46.560543
1,82722,0.46603256,5,-9.637842,46.560543
1,82732,0.4858836,15,-6.298786,33.232334
1,82781,0.46603256,5,-9.637842,46.560543
1,82783,0.46603256,5,-9.637842,46.560543
1,82785,0.4169301,1,23.006998,98.31287
1,82816,0.46603256,5,-9.637842,46.560543
1,82845,0.6656887,7,-5.1811395,42.7326
1,82871,0.53352946,2,-15.212872,83.89274
1,82874,0.46603256,5,-9.637842,46.560543
1,82879,0.46603256,5,-9.637842,46.560543
1,82909,0.46603256,5,-9.637842,46.560543
1,82917,0.97951895,2,-0.5111141,68.7845
1,82923,0.5174418,2,12.876052,69.67038
1,82924,0.46603256,5,-9.637842,46.560543
1,82959,0.70186466,4,-5.5970664,51.29246
1,82968,0.09595288,1,46.314247,97.94647
1,82974,0.5174418,2,12.876052,69.67038
1,83005,0.46603256,5,-9.637842,46.560543
1,83011,0.46603256,5,-9.637842,46.560543
1,83023,0.46603256,5,-9.637842,46.560543
1,83025,0.25728893,1,-30.800028,93.046
1,83027,0.390781,1,-23.085047,92.15988
1,83117,0.612922,10,4.5840235,33.899837
1,83177,0.942197,10,0.6518233,33.326088
1,83212,0.5174418,2,12.876052,69.67038
1,83219,0.5095494,8,-7.2254267,39.258247
1,83231,0.46603256,5,-9.637842,46.560543
1,83306,0.25203413,6,-13.608017,41.996258
1,83315,0.46603256,5,-9.637842,46.560543
1,83423,0.46603256,5,-9.637842,46.560543
1,83547,0.46603256,5,-9.637842,46.560543
1,83632,0.19088466,58,7.04009,22.424133
1,83720,0.46603256,5,-9.637842,46.560543
1,83726,0.8057129,1,-6.9021297,96.30229
1,83749,0.9479971,6,0.866253,47.24315
1,83754,0.44070256,6,-9.298905,42.751198
1,83769,0.44070256,6,-9.298905,42.751198
1,83836,0.44070256,6,-9.298905,42.751198
1,83874,0.44070256,6,-9.298905,42.751198
1,83905,0.390781,1,-23.085047,92.15988
1,83911,0.46603256,5,-9.637842,46.560543
1,83916,0.5174418,2,12.876052,69.67038
1,84025,0.44070256,6,-9.298905,42.751198
1,84037,0.46603256,5,-9.637842,46.560543
1,84082,0.46603256,5,-9.637842,46.560543
1,84144,0.44070256,6,-9.298905,42.751198
1,84242,0.46603256,5,-9.637842,46.560543
1,84250,0.46603256,5,-9.637842,46.560543
1,84289,0.34670654,1,-32.067802,116.48178
1,84379,0.99563295,7,0.07907164,42.396744
1,84385,0.5447286,1,-16.037275,90.795074
1,84419,0.9479057,2,-1.2500812,66.44513
1,84558,0.31357518,14,-8.135943,29.980524
1,84595,0.97951895,2,-0.5111141,68.7845
1,84621,0.7768393,7,-3.5527017,44.60471
1,84916,0.3133308,42,6.105825,24.454054
1,84974,0.46886036,3,-11.133005,53.552826
1,85041,0.9479971,6,0.866253,47.24315
1,85122,0.3923795,25,-6.217802,27.608425
1,85157,0.5174418,2,12.876052,69.67038
1,85260,0.41748405,20,-5.618971,26.544975
1,85264,0.41748405,20,-5.618971,26.544975
1,85277,0.41748405,20,-5.618971,26.544975
1,85352,0.2793141,23,-7.777735,27.26971
1,85416,0.2793141,23,-7.777735,27.26971
1,85427,0.9479971,6,0.866253,47.24315
1,85453,0.2793141,23,-7.777735,27.26971
1,85473,0.09378701,33,11.160532,26.802763
1,85533,0.2937699,1,-29.196342,95.199005
1,85561,0.27349424,38,6.953577,25.425524
1,85571,0.9479057,2,-1.2500812,66.44513
1,85576,0.96282923,8,-0.46924385,36.706036
1,85622,0.09378701,33,11.160532,26.802763
1,85644,0.6200286,1,-12.668487,87.73032
1,85667,0.4449907,31,-4.6579676,24.053371
1,85679,0.5177424,9,-6.272723,35.21001
1,85680,0.5177424,9,-6.272723,35.21001
1,85729,0.34670654,1,-32.067802,116.48178
1,85745,0.49097,20,-4.538255,25.49683
1,85769,0.8286458,67,1.1058216,21.352081
1,85783,0.50532347,1,17.615967,91.75221
1,85817,0.6847305,19,3.3435533,31.136196
1,85860,0.3721786,7,10.794377,44.008705
1,85871,0.19083156,2,-25.686909,67.61671
1,85897,0.1504665,36,9.409162,26.19437
1,85960,0.007999895,2,50.610626,69.89703
1,86044,0.9479057,2,-1.2500812,66.44513
1,86114,0.50532347,1,17.615967,91.75221
1,86123,0.34670654,1,-32.067802,116.48178
1,86152,0.3275757,62,5.1073723,21.870142
1,86163,0.64661634,7,-5.435665,42.257504
1,86201,0.9479971,6,0.866253,47.24315
1,86286,0.34670654,1,-32.067802,116.48178
1,86365,0.41712707,49,4.3616467,22.193193
1,86402,0.90777105,1,-3.1365323,93.09086
1,86413,0.3275757,62,5.1073723,21.870142
1,86422,0.50532347,1,17.615967,91.75221
1,86423,0.81200093,20,1.600648,26.342524
1,86425,0.617192,7,-5.4156528,38.928627
1,86426,0.6041254,4,-7.6082172,51.431644
1,86427,0.9513026,3,-1.0759645,61.342167
1,86430,0.77603036,16,-2.4416878,31.91715
1,86431,0.24279708,38,7.2150126,24.939636
1,86433,0.77603036,16,-2.4416878,31.91715
1,86488,0.79649407,1,-5.398729,72.34808
1,86508,0.9508167,21,-0.40012497,25.464075
1,86514,0.390781,1,-23.085047,92.15988
1,86591,0.3275757,62,5.1073723,21.870142
1,86597,0.34670654,1,-32.067802,116.48178
1,86622,0.3275757,62,5.1073723,21.870142
1,86656,0.35889953,62,4.7553988,21.756147
1,86799,0.94523656,48,-0.3700245,22.165672
1,86820,0.94523656,48,-0.3700245,22.165672
1,86948,0.23206596,3,21.138807,62.88896
1,86957,0.20445366,21,9.158545,28.42775
1,86961,0.20445366,21,9.158545,28.42775
1,86986,0.20445366,21,9.158545,28.42775
1,87036,0.20445366,21,9.158545,28.42775
1,87060,0.58333075,20,4.1381373,28.997623
1,87069,0.29227325,22,7.5014095,27.907545
1,87072,0.29227325,22,7.5014095,27.907545
1,87179,0.29227325,22,7.5014095,27.907545
1,87184,0.29227325,22,7.5014095,27.907545
1,87197,0.6847305,19,3.3435533,31.136196
1,87212,0.9072601,8,-1.3257247,40.937214
1,87219,0.41770273,63,4.2221622,21.799309
1,87222,0.41770273,63,4.2221622,21.799309
1,87282,0.81941444,54,1.1649343,21.34784
1,87302,0.07313523,13,15.479308,33.4455
1,87304,0.36049637,56,4.6279597,21.40841
1,87306,0.36049637,56,4.6279597,21.40841
1,87317,0.41770273,63,4.2221622,21.799309
1,87387,0.6830938,7,-4.70806,41.260178
1,87539,0.25728893,1,-30.800028,93.046
1,87602,0.97951895,2,-0.5111141,68.7845
1,87607,0.49059245,8,-7.2720485,37.952972
1,87614,0.49059245,8,-7.2720485,37.952972
1,87622,0.5588811,5,8.147295,49.819115
1,87627,0.9779503,10,-0.24826525,32.973034
1,87654,0.9257382,12,-0.8263276,32.87736
1,87680,0.43561232,1,-20.314064,89.30808
1,87682,0.55798393,68,2.9258232,21.079054
1,87728,0.55798393,68,2.9258232,21.079054
1,87740,0.55138284,1,-16.082926,92.56407
1,87777,0.54080194,10,-6.0067644,35.620865
1,87791,0.5693738,63,2.6285808,19.919344
1,87862,0.49059245,8,-7.2720485,37.952972
1,87985,0.9583597,4,-0.7774004,52.40825
1,88087,0.6847305,19,3.3435533,31.136196
1,88104,0.5588811,5,8.147295,49.819115
1,88229,0.54080194,10,-6.0067644,35.620865
1,88278,0.8247276,1,-5.8816485,91.26113
1,88286,0.14077832,27,8.834507,24.629133
1,88298,0.24598101,32,6.633166,23.59909
1,88300,0.34005597,43,-4.8408012,21.149996
1,88419,0.67762387,52,2.109605,21.30766
1,88424,0.5174418,2,12.876052,69.67038
1,88433,0.9479971,6,0.866253,47.24315
1,88457,0.9479971,6,0.866253,47.24315
1,88498,0.8303,22,-1.3941289,25.458487
1,88624,0.007999895,2,50.610626,69.89703
1,88633,0.71147513,31,-2.2363782,24.019981
1,88658,0.9670388,27,-0.24840227,24.020327
1,88754,0.74363345,26,-2.0228565,24.490845
1,88828,0.5889456,3,-8.8071995,56.778152
1,88843,0.79375595,1,-6.949291,91.33211
1,89312,0.24915098,54,6.12532,22.058851
1,89357,0.5122676,1,17.982145,95.09704
1,89608,0.94394994,4,0.9671029,48.772095
1,89630,0.17594787,13,11.065953,31.60501
1,89635,0.9479971,6,0.866253,47.24315
1,89638,0.34670654,1,-32.067802,116.48178
1,89639,0.34670654,1,-32.067802,116.48178
1,89644,0.34670654,1,-32.067802,116.48178
1,89654,0.34670654,1,-32.067802,116.48178
1,89754,0.2707812,14,8.821617,30.789194
1,89807,0.5868653,4,-8.276954,53.263084
1,89986,0.64741665,6,-5.6363964,43.805737
1,90018,0.64741665,6,-5.6363964,43.805737
1,90036,0.64741665,6,-5.6363964,43.805737
1,90051,0.64741665,6,-5.6363964,43.805737
1,90053,0.64741665,6,-5.6363964,43.805737
1,90054,0.64741665,6,-5.6363964,43.805737
1,90210,0.64741665,6,-5.6363964,43.805737
1,90249,0.7579552,12,-2.9512146,35.06109
1,90340,0.64741665,6,-5.6363964,43.805737
1,90343,0.9479971,6,0.866253,47.24315
1,90459,0.390781,1,-23.085047,92.15988
1,90461,0.8605216,7,-2.074959,42.275814
1,90491,0.9479971,6,0.866253,47.24315
1,90571,0.66777843,41,-2.265849,21.786442
1,90606,0.5113906,31,3.9979222,24.308533
1,90764,0.3285178,1,-25.733858,90.221596
1,90809,0.8756397,67,0.81710577,21.66168
1,90863,0.6200286,1,-12.668487,87.73032
1,90864,0.90574414,24,0.75529087,25.223375
1,90945,0.9907363,21,0.086455196,28.59599
1,91020,0.63568467,27,3.3425064,27.413464
1,91112,0.390781,1,-23.085047,92.15988
1,91151,0.5868653,4,-8.276954,53.263084
1,91172,0.17594787,13,11.065953,31.60501
1,91267,0.54080194,10,-6.0067644,35.620865
1,91369,0.9771021,37,0.16964686,23.692722
1,91395,0.69514483,5,-4.9854145,45.071007
1,91439,0.9479971,6,0.866253,47.24315
1,91462,0.9723858,1,-0.9321119,91.67957
1,91674,0.9479971,6,0.866253,47.24315
1,91707,0.9479971,6,0.866253,47.24315
1,91709,0.9479971,6,0.866253,47.24315
1,91745,0.9479971,6,0.866253,47.24315
1,92087,0.9479971,6,0.866253,47.24315
1,92165,0.9479971,6,0.866253,47.24315
1,92170,0.25366998,47,6.2701387,22.857481
1,92175,0.8057129,1,-6.9021297,96.30229
1,92194,0.9513026,3,-1.0759645,61.342167
1,92239,0.9479971,6,0.866253,47.24315
1,92270,0.9479971,6,0.866253,47.24315
1,92273,0.35632196,8,-10.164033,39.376526
1,92281,0.9479971,6,0.866253,47.24315
1,92353,0.7618392,33,1.7941384,23.867958
1,92395,0.99691206,1,-0.12023872,87.42236
1,92437,0.9479971,6,0.866253,47.24315
1,92507,0.8111722,66,1.2061927,21.156353
1,92532,0.9479971,6,0.866253,47.24315
1,92606,0.9479971,6,0.866253,47.24315
1,92720,0.9479971,6,0.866253,47.24315
1,92741,0.9479971,6,0.866253,47.24315
1,92807,0.99691206,19,-0.0146558285,28.737776
1,92866,0.5784221,10,-5.192494,34.17197
1,92879,0.9479971,6,0.866253,47.24315
1,92965,0.9479971,6,0.866253,47.24315
1,92987,0.9479971,6,0.866253,47.24315
1,92999,0.9479971,6,0.866253,47.24315
1,93036,0.9543269,43,-0.29901823,21.58644
1,93170,0.9479971,6,0.866253,47.24315
1,93207,0.7273,45,-1.7774453,21.163164
1,93221,0.9479971,6,0.866253,47.24315
1,93234,0.9479971,6,0.866253,47.24315
1,93236,0.9479971,6,0.866253,47.24315
1,93249,0.9479971,6,0.866253,47.24315
1,93329,0.9479971,6,0.866253,47.24315
1,93383,0.97951895,2,-0.5111141,68.7845
1,93513,0.40654045,1,-22.820826,94.16773
1,93555,0.30995628,1,-25.377087,85.68503
1,93562,0.89090043,7,1.6408585,42.98953
1,93578,0.9479971,6,0.866253,47.24315
1,93608,0.9479971,6,0.866253,47.24315
1,93726,0.9479971,6,0.866253,47.24315
1,93740,0.87830997,7,1.8210458,42.771233
1,93773,0.7414772,3,-6.058972,63.787174
1,93884,0.9479971,6,0.866253,47.24315
1,93923,0.9479971,6,0.866253,47.24315
1,93985,0.9479971,6,0.866253,47.24315
1,94071,0.9479971,6,0.866253,47.24315
1,94111,0.5588811,5,8.147295,49.819115
1,94127,0.9479971,6,0.866253,47.24315
1,94295,0.8111722,66,1.2061927,21.156353
1,94307,0.9479971,6,0.866253,47.24315
1,94367,0.43561232,1,-20.314064,89.30808
1,94394,0.9479971,6,0.866253,47.24315
1,94435,0.43012545,1,-21.547226,93.55239
1,94613,0.0997286,2,-43.545547,90.65137
1,94741,0.6329427,2,-8.885512,64.458336
1,94839,0.54080194,10,-6.0067644,35.620865
1,94872,0.9479971,6,0.866253,47.24315
1,95018,0.9479971,6,0.866253,47.24315
1,95048,0.43561232,1,-20.314064,89.30808
1,95057,0.9479971,6,0.866253,47.24315
1,95104,0.79375595,1,-6.949291,91.33211
1,95106,0.9479971,6,0.866253,47.24315
1,95120,0.17594787,13,11.065953,31.60501
1,95153,0.9479971,6,0.866253,47.24315
1,95207,0.9479971,6,0.866253,47.24315
1,95225,0.7586224,68,1.3744327,19.457119
1,95267,0.9479971,6,0.866253,47.24315
1,95301,0.9479971,6,0.866253,47.24315
1,95398,0.4189594,1,-21.217646,89.97471
1,95477,0.9479971,6,0.866253,47.24315
1,95608,0.09234741,12,14.287435,32.873985
1,95638,0.05648434,1,51.29659,95.268974
1,95649,0.97951895,2,-0.5111141,68.7845
1,95653,0.9479971,6,0.866253,47.24315
1,95674,0.10566182,1,45.382595,98.636635
1,95747,0.872585,3,3.0794482,66.911354
1,95749,0.5822525,14,-3.6466806,25.698143
1,95879,0.4452197,4,12.004458,55.9082
1,95962,0.9479971,6,0.866253,47.24315
1,96024,0.9479971,6,0.866253,47.24315
1,96026,0.9479971,6,0.866253,47.24315
1,96210,0.9479971,6,0.866253,47.24315
1,96232,0.5148695,7,-7.9023285,43.103622
1,96253,0.9479971,6,0.866253,47.24315
1,96274,0.9479971,6,0.866253,47.24315
1,96303,0.9479971,6,0.866253,47.24315
1,96305,0.9479971,6,0.866253,47.24315
1,96323,0.9479971,6,0.866253,47.24315
1,96337,0.9479971,6,0.866253,47.24315
1,96376,0.9479057,2,-1.2500812,66.44513
1,96441,0.4189594,1,-21.217646,89.97471
1,96444,0.9479971,6,0.866253,47.24315
1,96449,0.8363567,51,1.0913688,21.845737
1,96459,0.4738595,6,-8.152323,40.55501
1,96521,0.7462488,12,2.6969643,31.427576
1,96543,0.27949417,1,-29.27859,92.66798
1,96660,0.9479971,6,0.866253,47.24315
1,96703,0.9479971,6,0.866253,47.24315
1,96726,0.9479971,6,0.866253,47.24315
1,96745,0.9479971,6,0.866253,47.24315
1,96770,0.3927891,11,7.855592,34.581738
1,96870,0.80002564,1,-6.812845,92.40671
1,96886,0.5485663,3,-9.460856,54.972946
1,97265,0.23095553,2,-24.87646,71.49273
1,97279,0.23095553,2,-24.87646,71.49273
1,97393,0.4859241,2,14.815835,74.36257
1,97434,0.10566182,1,45.382595,98.636635
1,97435,0.30909705,10,10.327174,37.7735
1,97444,0.23095553,2,-24.87646,71.49273
1,97463,0.34670654,1,-32.067802,116.48178
1,97473,0.13169971,38,8.40839,23.315264
1,97547,0.23095553,2,-24.87646,71.49273
1,97606,0.43561232,1,-20.314064,89.30808
1,97610,0.23095553,2,-24.87646,71.49273
1,97716,0.17474689,1,37.798485,97.4282
1,97816,0.3285178,1,-25.733858,90.221596
1,97843,0.23095553,2,-24.87646,71.49273
1,97887,0.5854804,1,-14.491746,91.16482
1,97902,0.750749,12,2.667659,31.631416
1,97990,0.5148695,7,-7.9023285,43.103622
1,97996,0.3725634,1,25.423716,99.01619
1,98205,0.3285178,1,-25.733858,90.221596
1,98215,0.8111722,66,1.2061927,21.156353
1,98295,0.34670654,1,-32.067802,116.48178
1,98315,0.43561232,1,-20.314064,89.30808
1,98317,0.7618392,33,1.7941384,23.867958
1,98359,0.54080194,10,-6.0067644,35.620865
1,98388,0.54080194,10,-6.0067644,35.620865
1,98543,0.34670654,1,-32.067802,116.48178
1,98617,0.9529924,22,0.43025133,27.99049
1,98679,0.34670654,1,-32.067802,116.48178
1,98734,0.34670654,1,-32.067802,116.48178
1,98739,0.85724574,1,4.937471,94.59003
1,98756,0.34670654,1,-32.067802,116.48178
1,98762,0.34670654,1,-32.067802,116.48178
1,98777,0.34670654,1,-32.067802,116.48178
1,98917,0.34670654,1,-32.067802,116.48178
1,99001,0.8630577,39,-0.9653251,22.700617
1,99092,0.3285178,1,-25.733858,90.221596
1,99291,0.32811308,1,-26.670317,93.381256
1,99297,0.79057825,24,-1.8430365,26.760466
1,99328,0.824833,1,5.797052,90.38086
1,99351,0.4738595,6,-8.152323,40.55501
1,99411,0.4452197,4,12.004458,55.9082
1,99413,0.4738595,6,-8.152323,40.55501
1,99456,0.589492,63,2.7253156,21.197731
1,99562,0.92683154,42,-0.47994664,21.617704
1,99572,0.5868653,4,-8.276954,53.263084
1,99604,0.44506702,24,5.6062202,28.513182
1,99669,0.6395056,1,-11.790736,86.4695
1,99677,0.4452197,4,12.004458,55.9082
1,99681,0.8790841,23,1.1489481,28.880388
1,99756,0.43561232,1,-20.314064,89.30808
1,99773,0.44506702,24,5.6062202,28.513182
1,99774,0.44506702,24,5.6062202,28.513182
1,99783,0.7723701,47,-1.4808488,21.264408
1,99785,0.85098135,47,0.85807246,19.724638
1,99795,0.85724574,1,4.937471,94.59003
1,99805,0.8555884,46,-0.9371207,21.374228
1,99813,0.83534026,1,-5.5126348,91.1669
1,99929,0.872585,3,3.0794482,66.911354
1,99956,0.44506702,24,5.6062202,28.513182
1,100013,0.44506702,24,5.6062202,28.513182
1,100027,0.44506702,24,5.6062202,28.513182
1,100099,0.65940547,57,-2.2671957,21.28685
1,100144,0.44506702,24,5.6062202,28.513182
1,100223,0.9529924,22,0.43025133,27.99049
1,100314,0.95072013,56,0.32446975,21.712093
1,100370,0.9609554,55,-0.25773978,21.735422
1,100377,0.1676017,19,11.168601,31.28506
1,100400,0.5854804,1,-14.491746,91.16482
1,100501,0.8395626,62,1.0818055,22.054567
1,100541,0.46886036,3,-11.133005,53.552826
1,100547,0.5148695,7,-7.9023285,43.103622
1,100600,0.34670654,1,-32.067802,116.48178
1,100816,0.9277445,20,0.6816145,28.690195
1,100832,0.21771929,50,7.395704,24.422062
1,100847,0.3927891,11,7.855592,34.581738
1,100849,0.3927891,11,7.855592,34.581738
1,100898,0.73222584,53,1.8074188,21.857397
1,101306,0.390781,1,-23.085047,92.15988
1,101706,0.30995628,1,-25.377087,85.68503
1,101826,0.7414772,3,-6.058972,63.787174
1,101831,0.7414772,3,-6.058972,63.787174
1,102019,0.5868653,4,-8.276954,53.263084
1,102052,0.7414772,3,-6.058972,63.787174
1,102086,0.58806586,8,-5.9788966,39.55498
1,102157,0.4820139,20,-5.1000757,27.547611
1,102284,0.13893676,2,30.055126,72.11129
1,102292,0.6466046,18,-3.490084,28.709644
1,102344,0.8717417,7,1.8032718,40.41838
1,102492,0.3285178,1,-25.733858,90.221596
1,102574,0.23206596,3,21.138807,62.88896
1,102589,0.390781,1,-23.085047,92.15988
1,102613,0.25943625,3,-17.95707,55.251682
1,102634,0.390781,1,-23.085047,92.15988
1,102780,0.40891454,1,-22.146214,91.88429
1,102835,0.5868653,4,-8.276954,53.263084
1,103012,0.5868653,4,-8.276954,53.263084
1,103059,0.055240292,22,14.524872,29.986607
1,103094,0.6329427,2,-8.885512,64.458336
1,103096,0.5868653,4,-8.276954,53.263084
1,103139,0.6329427,2,-8.885512,64.458336
1,103175,0.7055223,19,2.8939211,29.325012
1,103216,0.54080194,10,-6.0067644,35.620865
1,103233,0.6329427,2,-8.885512,64.458336
1,103276,0.34670654,1,-32.067802,116.48178
1,103364,0.34670654,1,-32.067802,116.48178
1,103453,0.8500156,18,1.3648438,27.844084
1,103543,0.99691206,1,-0.12023872,87.42236
1,103610,0.5868653,4,-8.276954,53.263084
1,103654,0.3613332,17,6.708274,28.681456
1,103682,0.5329829,3,-10.142173,56.621136
1,103684,0.8061378,1,-6.6620274,93.248474
1,103749,0.3613332,17,6.708274,28.681456
1,103766,0.390781,1,-23.085047,92.15988
1,103799,0.05648434,1,51.29659,95.268974
1,103802,0.97951895,2,-0.5111141,68.7845
1,103803,0.97951895,2,-0.5111141,68.7845
1,103804,0.97951895,2,-0.5111141,68.7845
1,103829,0.85594416,7,2.0302696,40.49023
1,103840,0.97951895,2,-0.5111141,68.7845
1,103916,0.85594416,7,2.0302696,40.49023
1,103963,1.0,9,0.022290751,37.564083
1,104011,0.5868653,4,-8.276954,53.263084
1,104024,0.28177315,2,-20.070879,64.367065
1,104042,0.5594605,27,3.6890616,25.22323
1,104044,0.5594605,27,3.6890616,25.22323
1,104045,0.5594605,27,3.6890616,25.22323
1,104149,0.8247276,1,-5.8816485,91.26113
1,104165,0.59996593,1,-13.884301,90.803406
1,104172,0.79375595,1,-6.949291,91.33211
1,104192,0.93610865,26,-0.5327332,25.929989
1,104243,0.7414772,3,-6.058972,63.787174
1,104250,0.8288618,6,2.5725238,42.826935
1,104321,0.97951895,2,-0.5111141,68.7845
1,104357,0.4667275,5,9.420771,46.653263
1,104388,0.3627309,11,-8.620306,34.34576
1,104402,0.27949417,1,-29.27859,92.66798
1,104439,0.43561232,1,-20.314064,89.30808
1,104445,0.97951895,2,-0.5111141,68.7845
1,104545,0.7414772,3,-6.058972,63.787174
1,104581,0.390781,1,-23.085047,92.15988
1,104608,0.9479057,2,-1.2500812,66.44513
1,104623,0.5588811,5,8.147295,49.819115
1,104740,0.13893676,2,30.055126,72.11129
1,104831,0.7228873,49,2.1032195,23.885101
1,104848,0.4859241,2,14.815835,74.36257
1,105029,0.82663494,8,2.325753,38.70118
1,105064,0.8200022,31,1.2530614,22.546576
1,105136,0.7378666,21,2.464199,28.348928
1,105269,0.6329427,2,-8.885512,64.458336
1,105276,0.59093493,7,-6.3437834,42.072094
1,105282,0.7774685,25,1.9367714,26.715126
1,105320,0.43561232,1,-20.314064,89.30808
1,105323,0.43980753,15,-6.300891,30.346107
1,105481,0.6329427,2,-8.885512,64.458336
1,105567,0.2793234,2,20.46624,66.95179
1,105604,0.78700393,30,1.7220085,25.209402
1,105608,0.6329427,2,-8.885512,64.458336
1,105788,0.40115702,8,-9.628822,40.93387
1,105866,0.27949417,1,-29.27859,92.66798
1,105898,0.34670654,1,-32.067802,116.48178
1,105905,0.40115702,8,-9.628822,40.93387
1,105924,0.40115702,8,-9.628822,40.93387
1,105971,0.27949417,1,-29.27859,92.66798
1,105986,0.83624345,6,-2.7330484,46.867863
1,106014,0.9897587,25,-0.088308066,26.318083
1,106025,0.3285178,1,-25.733858,90.221596
1,106031,0.43561232,1,-20.314064,89.30808
1,106060,0.59093493,7,-6.3437834,42.072094
